City,osm_type,osm_id,@lon,@lat,place,name,name:en,name:zh,wikipedia,"wikidata
",osm:logs,osm:wikidata,osm:wikipedia,osm:name,osm:name:en,osm:geometry,osm:name:zh,
New York City,node,158857284,-73.9056919,40.8495446,neighbourhood,Tremont,,,"en:Tremont, Bronx",,Success,,"en:Tremont, Bronx",Tremont,,"{u'type': u'Point', u'coordinates': [-73.9056919, 40.8495446]}",,
New York City,node,158857522,-73.9541667,40.7789173,neighbourhood,Yorkville,,,,Q1189975,Success,Q1189975,,Yorkville,,"{u'type': u'Point', u'coordinates': [-73.9541667, 40.7789173]}",,
New York City,node,158857828,-73.9495823,40.6501038,suburb,Brooklyn,,,,Q18419,Success,Q18419,,Brooklyn,,"{u'type': u'Point', u'coordinates': [-73.9495823, 40.6501038]}",,
New York City,node,158858046,-74.1765324,40.5445496,neighbourhood,Annadale,,,"en:Annadale, Staten Island",,Success,,"en:Annadale, Staten Island",Annadale,,"{u'type': u'Point', u'coordinates': [-74.1765324, 40.5445496]}",,
New York City,node,158858271,-73.9229147,40.8089897,neighbourhood,Mott Haven,,,"en:Mott Haven, Bronx",,Success,,"en:Mott Haven, Bronx",Mott Haven,,"{u'type': u'Point', u'coordinates': [-73.9229147, 40.8089897]}",,
New York City,node,158858414,-73.8665241,40.8506558,neighbourhood,Bronxdale,,,,Q18426,Success,Q18426,,Bronxdale,,"{u'type': u'Point', u'coordinates': [-73.8665241, 40.8506558]}",,
New York City,node,158858751,-74.1620879,40.6070484,neighbourhood,Bulls Head,,,"en:Bulls Head, Staten Island",,Success,,"en:Bulls Head, Staten Island",Bulls Head,,"{u'type': u'Point', u'coordinates': [-74.1620879, 40.6070484]}",,
New York City,node,158858760,-73.9913889,40.7677778,neighbourhood,Midtown West,,,en:Midtown Manhattan,,Success,,en:Midtown Manhattan,Midtown West,,"{u'type': u'Point', u'coordinates': [-73.9913889, 40.7677778]}",,
New York City,node,158859324,-73.8923583,40.8348227,neighbourhood,Charlotte Gardens,,,,,No wikidata/wikipedia,,,Charlotte Gardens,,"{u'type': u'Point', u'coordinates': [-73.8923583, 40.8348227]}",,
New York City,node,158859601,-73.8673573,40.898155,neighbourhood,Woodlawn,,,"en:Woodlawn, Bronx",,Success,,"en:Woodlawn, Bronx",Woodlawn,,"{u'type': u'Point', u'coordinates': [-73.8673573, 40.898155]}",,
New York City,node,158859791,-74.0843081,40.6081599,neighbourhood,Concord,,,"en:Concord, Staten Island",,Success,,"en:Concord, Staten Island",Concord,,"{u'type': u'Point', u'coordinates': [-74.0843081, 40.6081599]}",,
New York City,node,158860074,-73.97875,40.7481574,neighbourhood,Murray Hill,,,"en:Murray Hill, Manhattan",,Success,,"en:Murray Hill, Manhattan",Murray Hill,,"{u'type': u'Point', u'coordinates': [-73.97875, 40.7481574]}",,
New York City,node,158860704,-74.3245921,40.3973298,neighbourhood,Sayerwood South,,,,,Success,Q21021968,,Sayerwood South,,"{u'type': u'Point', u'coordinates': [-74.3245921, 40.3973298]}",,
New York City,node,158860826,-74.2768126,40.4814949,neighbourhood,Thomas J Dohany Homes,,,,,No wikidata/wikipedia,,,Thomas J Dohany Homes,,"{u'type': u'Point', u'coordinates': [-74.2768126, 40.4814949]}",,
New York City,node,158860994,-73.7415209,40.6362151,neighbourhood,Meadowmere Park,,,,,No wikidata/wikipedia,,,Meadowmere Park,,"{u'type': u'Point', u'coordinates': [-73.7415209, 40.6362151]}",,
New York City,node,158861011,-73.9201371,40.6609369,neighbourhood,Brownsville,,,,Q991279,Success,Q991279,,Brownsville,,"{u'type': u'Point', u'coordinates': [-73.9201371, 40.6609369]}",,
New York City,node,158861414,-74.0770857,40.6201041,neighbourhood,Clifton,,,"en:Clifton, Staten Island",,Success,,"en:Clifton, Staten Island",Clifton,,"{u'type': u'Point', u'coordinates': [-74.0770857, 40.6201041]}",,
New York City,node,158861577,-73.5251253,40.7684331,suburb,Hicksville,,,"en:Hicksville, New York",,Success,,"en:Hicksville, New York",Hicksville,,"{u'type': u'Point', u'coordinates': [-73.5251253, 40.7684331]}",,
New York City,node,158861717,-74.0029173,40.7284354,neighbourhood,Greenwich Village,,,en:Greenwich Village,Q205380,Success,Q205380,en:Greenwich Village,Greenwich Village,,"{u'type': u'Point', u'coordinates': [-74.0029173, 40.7284354]}",,
New York City,node,158861876,-73.9268035,40.8656555,neighbourhood,Inwood,,,,Q3476971,Success,Q3476971,,Inwood,,"{u'type': u'Point', u'coordinates': [-73.9268035, 40.8656555]}",,
New York City,node,158862353,-73.8159675,40.6903809,neighbourhood,Morris Park,,,,Q6913846,Success,Q6913846,,Morris Park,,"{u'type': u'Point', u'coordinates': [-73.8159675, 40.6903809]}",,
New York City,node,158862484,-73.9713889,40.7486111,neighbourhood,Tudor City,,,,Q549206,Success,Q549206,,Tudor City,,"{u'type': u'Point', u'coordinates': [-73.9713889, 40.7486111]}",,
New York City,node,158862559,-73.9302673,40.7720145,neighbourhood,Astoria,,,,Q121765,Success,Q121765,,Astoria,,"{u'type': u'Point', u'coordinates': [-73.9302673, 40.7720145]}",,
New York City,node,158862879,-74.004306,40.6045491,neighbourhood,Bath Beach,,,"en:Bath Beach, Brooklyn",,Success,,"en:Bath Beach, Brooklyn",Bath Beach,,"{u'type': u'Point', u'coordinates': [-74.004306, 40.6045491]}",,
New York City,node,158863323,-74.1879218,40.5931598,neighbourhood,Travis,,,"en:Travis, Staten Island",,Success,,"en:Travis, Staten Island",Travis,,"{u'type': u'Point', u'coordinates': [-74.1879218, 40.5931598]}",,
New York City,node,158863443,-73.7976337,40.7498243,suburb,Queens,,,,Q18424,Success,Q18424,,Queens,,"{u'type': u'Point', u'coordinates': [-73.7976337, 40.7498243]}",,
New York City,node,158863515,-73.95345,40.714622,neighbourhood,Williamsburg,,,"en:Williamsburg, Brooklyn",,Success,,"en:Williamsburg, Brooklyn",Williamsburg,,"{u'type': u'Point', u'coordinates': [-73.95345, 40.714622]}",,
New York City,node,158863810,-74.2373672,40.5367719,neighbourhood,Charleston,,,"en:Charleston, Staten Island",,Success,,"en:Charleston, Staten Island",Charleston,,"{u'type': u'Point', u'coordinates': [-74.2373672, 40.5367719]}",,
New York City,node,158863822,-73.9141667,40.7080556,neighbourhood,Ridgewood,,,,Q7332840,Success,Q7332840,,Ridgewood,,"{u'type': u'Point', u'coordinates': [-73.9141667, 40.7080556]}",,
New York City,node,158865684,-73.9859723,40.6701033,neighbourhood,Park Slope,,,,Q2607610,Success,Q2607610,,Park Slope,,"{u'type': u'Point', u'coordinates': [-73.9859723, 40.6701033]}",,
New York City,node,158866133,-73.802078,40.8159342,neighbourhood,Locust Point,,,"en:Locust Point, Bronx",,Success,,"en:Locust Point, Bronx",Locust Point,,"{u'type': u'Point', u'coordinates': [-73.802078, 40.8159342]}",,
New York City,node,158866216,-73.7512433,40.7720462,neighbourhood,Parsons Beach,,,,,No wikidata/wikipedia,,,Parsons Beach,,"{u'type': u'Point', u'coordinates': [-73.7512433, 40.7720462]}",,
New York City,node,158866393,-74.0626409,40.6089933,neighbourhood,Fort Wadsworth,,,,Q5472233,Success,Q5472233,,Fort Wadsworth,,"{u'type': u'Point', u'coordinates': [-74.0626409, 40.6089933]}",,
New York City,node,158866724,-73.8437461,40.67677,neighbourhood,Ozone Park,,,,Q59030,Success,Q59030,,Ozone Park,,"{u'type': u'Point', u'coordinates': [-73.8437461, 40.67677]}",,
New York City,node,158867123,-73.9095811,40.8015147,neighbourhood,Port Morris,,,"en:Port Morris, Bronx",,Success,,"en:Port Morris, Bronx",Port Morris,,"{u'type': u'Point', u'coordinates': [-73.9095811, 40.8015147]}",,
New York City,node,158867187,-73.9173588,40.8812107,neighbourhood,Spuyten Duyvil,,,"en:Spuyten Duyvil, Bronx",,Success,,"en:Spuyten Duyvil, Bronx",Spuyten Duyvil,,"{u'type': u'Point', u'coordinates': [-73.9173588, 40.8812107]}",,
New York City,node,158868324,-73.8840247,40.8126008,neighbourhood,Hunts Point,,,"en:Hunts Point, Bronx",,Success,,"en:Hunts Point, Bronx",Hunts Point,,"{u'type': u'Point', u'coordinates': [-73.8840247, 40.8126008]}",,
New York City,node,158868503,-73.8184674,40.7945457,neighbourhood,Whitestone,,,,Q7996274,Success,Q7996274,,Whitestone,,"{u'type': u'Point', u'coordinates': [-73.8184674, 40.7945457]}",,
New York City,node,158868807,-73.7470765,40.768713,neighbourhood,Douglaston,,,"en:Douglaston, Queens",,Success,,"en:Douglaston, Queens",Douglaston,,"{u'type': u'Point', u'coordinates': [-73.7470765, 40.768713]}",,
New York City,node,158868994,-73.9988889,40.7269444,neighbourhood,University Village,,,en:University Village (Manhattan),Q3551347,Success,Q3551347,en:University Village (Manhattan),University Village,,"{u'type': u'Point', u'coordinates': [-73.9988889, 40.7269444]}",,
New York City,node,158869428,-74.2156999,40.5239944,neighbourhood,Pleasant Plains,,,"en:Pleasant Plains, Staten Island",,Success,,"en:Pleasant Plains, Staten Island",Pleasant Plains,,"{u'type': u'Point', u'coordinates': [-74.2156999, 40.5239944]}",,
New York City,node,158869539,-74.0015283,40.7464906,neighbourhood,Chelsea,,,,Q1069129,Success,Q1069129,,Chelsea,,"{u'type': u'Point', u'coordinates': [-74.0015283, 40.7464906]}",,
New York City,node,158870741,-73.9051408,40.8787051,neighbourhood,Kingsbridge,,,"en:Kingsbridge, Bronx",,Success,,"en:Kingsbridge, Bronx",Kingsbridge,,"{u'type': u'Point', u'coordinates': [-73.9051408, 40.8787051]}",,
New York City,node,158871955,-73.9425,40.7947222,neighbourhood,East Harlem,,,,Q1069687,Success,Q1069687,,East Harlem,,"{u'type': u'Point', u'coordinates': [-73.9425, 40.7947222]}",,
New York City,node,158874096,-73.827787,40.6523479,neighbourhood,Hamilton Beach,,,"en:Hamilton Beach, Queens",,Success,,"en:Hamilton Beach, Queens",Hamilton Beach,,"{u'type': u'Point', u'coordinates': [-73.827787, 40.6523479]}",,
New York City,node,158874245,-73.8783932,40.7365804,neighbourhood,Elmhurst,,,,Q2180242,Success,Q2180242,,Elmhurst,,"{u'type': u'Point', u'coordinates': [-73.8783932, 40.7365804]}",,
New York City,node,158874315,-74.0169369,40.7110166,neighbourhood,Battery Park City,,,,Q810961,Success,Q810961,,Battery Park City,,"{u'type': u'Point', u'coordinates': [-74.0169369, 40.7110166]}",,
New York City,node,158875120,-73.9454154,40.8078786,neighbourhood,Harlem,,,,Q189074,Success,Q189074,,Harlem,,"{u'type': u'Point', u'coordinates': [-73.9454154, 40.8078786]}",,
New York City,node,158875397,-73.959027,40.6520481,neighbourhood,Flatbush,,,,Q840381,Success,Q840381,,Flatbush,,"{u'type': u'Point', u'coordinates': [-73.959027, 40.6520481]}",,
New York City,node,158875971,-73.8197222,40.8391667,neighbourhood,Country Club,,,"en:Country Club, Bronx",,Success,,"en:Country Club, Bronx",Country Club,,"{u'type': u'Point', u'coordinates': [-73.8197222, 40.8391667]}",,
New York City,node,158876393,-73.9412488,40.6834364,neighbourhood,Bedford-Stuyvesant,,,,Q1156982,Success,Q1156982,,Bedford-Stuyvesant,,"{u'type': u'Point', u'coordinates': [-73.9412488, 40.6834364]}",,
New York City,node,158876947,-73.8984694,40.8592667,neighbourhood,Fordham,,,"en:Fordham, Bronx, New York",,Success,,"en:Fordham, Bronx, New York",Fordham,,"{u'type': u'Point', u'coordinates': [-73.8984694, 40.8592667]}",,
New York City,node,158877640,-73.8151494,40.5866816,neighbourhood,Holland,,,,Q3709216,Success,Q3709216,,Holland,,"{u'type': u'Point', u'coordinates': [-73.8151494, 40.5866816]}",,
New York City,node,158877681,-73.8485768,40.577552,suburb,Belle Harbor,,,,Q2894717,Success,Q2894717,,Belle Harbor,,"{u'type': u'Point', u'coordinates': [-73.8485768, 40.577552]}",,
New York City,node,158877715,-73.9268036,40.8367671,neighbourhood,High Bridge,,,"en:Highbridge, Bronx",,Success,,"en:Highbridge, Bronx",High Bridge,,"{u'type': u'Point', u'coordinates': [-73.9268036, 40.8367671]}",,
New York City,node,158892044,-74.186255,40.5642715,neighbourhood,Fresh Kills,,,,Q1455686,Success,Q1455686,,Fresh Kills,,"{u'type': u'Point', u'coordinates': [-74.186255, 40.5642715]}",,
New York City,node,158893531,-73.9187482,40.6942696,neighbourhood,Bushwick,,,,Q2288728,Success,Q2288728,,Bushwick,,"{u'type': u'Point', u'coordinates': [-73.9187482, 40.6942696]}",,
New York City,node,158893998,-74.1048641,40.5820492,neighbourhood,Grant City,,,"en:Grant City, Staten Island",,Success,,"en:Grant City, Staten Island",Grant City,,"{u'type': u'Point', u'coordinates': [-74.1048641, 40.5820492]}",,
New York City,node,158896539,-73.7609973,40.597985,suburb,Wave Crest,,,,,No wikidata/wikipedia,,,Wave Crest,,"{u'type': u'Point', u'coordinates': [-73.7609973, 40.597985]}",,
New York City,node,158897135,-73.82819,40.5831606,suburb,Seaside,,,"en:Seaside, Queens",Q62192,Success,Q62192,"en:Seaside, Queens",Seaside,,"{u'type': u'Point', u'coordinates': [-73.82819, 40.5831606]}",,
New York City,node,158897238,-74.1976441,40.5434385,neighbourhood,Woodrow,,,"en:Woodrow, Staten Island",,Success,,"en:Woodrow, Staten Island",Woodrow,,"{u'type': u'Point', u'coordinates': [-74.1976441, 40.5434385]}",,
New York City,node,158898535,-74.1120867,40.6345481,neighbourhood,West New Brighton,,,"en:West New Brighton, Staten Island",,Success,,"en:West New Brighton, Staten Island",West New Brighton,,"{u'type': u'Point', u'coordinates': [-74.1120867, 40.6345481]}",,
New York City,node,158898648,-73.85528,40.84722,neighbourhood,Westchester,,,,Q54066,Success,Q54066,,Westchester,,"{u'type': u'Point', u'coordinates': [-73.85528, 40.84722]}",,
New York City,node,158898941,-74.009584,40.6214932,neighbourhood,Dyker Heights,,,,Q5318679,Success,Q5318679,,Dyker Heights,,"{u'type': u'Point', u'coordinates': [-74.009584, 40.6214932]}",,
New York City,node,158899828,-73.8579131,40.6892698,neighbourhood,Woodhaven,,,,Q58994,Success,Q58994,,Woodhaven,,"{u'type': u'Point', u'coordinates': [-73.8579131, 40.6892698]}",,
New York City,node,158900763,-73.8294444,40.8738889,neighbourhood,Co-Op City,,,"en:Co-op City, Bronx",,Success,,"en:Co-op City, Bronx",Co-Op City,,"{u'type': u'Point', u'coordinates': [-73.8294444, 40.8738889]}",,
New York City,node,158901821,-73.6254072,40.5889927,suburb,Lido Beach,,,,Q6543723,Success,Q6543723,,Lido Beach,,"{u'type': u'Point', u'coordinates': [-73.6254072, 40.5889927]}",,
New York City,node,158902686,-74.1781995,40.6126039,neighbourhood,Bloomfield,,,"en:Bloomfield, Staten Island",,Success,,"en:Bloomfield, Staten Island",Bloomfield,,"{u'type': u'Point', u'coordinates': [-74.1781995, 40.6126039]}",,
New York City,node,158902726,-73.9354149,40.8501001,neighbourhood,Washington Heights,,,,Q1370292,Success,Q1370292,,Washington Heights,,"{u'type': u'Point', u'coordinates': [-73.9354149, 40.8501001]}",,
New York City,node,158903369,-73.8662464,40.8501002,suburb,Bronx,,,,Q18426,Success,Q18426,,Bronx,,"{u'type': u'Point', u'coordinates': [-73.8662464, 40.8501002]}",,
New York City,node,158903508,-73.8200284,40.6032031,neighbourhood,Broad Channel,,,"en:Broad Channel, Queens",,Success,,"en:Broad Channel, Queens",Broad Channel,,"{u'type': u'Point', u'coordinates': [-73.8200284, 40.6032031]}",,
New York City,node,158905191,-74.0845859,40.6151042,neighbourhood,Fox Hills,,,,Q5476734,Success,Q5476734,,Fox Hills,,"{u'type': u'Point', u'coordinates': [-74.0845859, 40.6151042]}",,
New York City,node,158905768,-74.3518156,40.5431599,neighbourhood,Robinvale,,,,Q20657704,Success,Q20657704,,Robinvale,,"{u'type': u'Point', u'coordinates': [-74.3518156, 40.5431599]}",,
New York City,node,158905875,-74.0726412,40.5984379,neighbourhood,Arrochar,,,"en:Arrochar, Staten Island",,Success,,"en:Arrochar, Staten Island",Arrochar,,"{u'type': u'Point', u'coordinates': [-74.0726412, 40.5984379]}",,
New York City,node,158905979,-74.0331957,40.6187154,neighbourhood,Fort Hamilton,,,"en:Fort Hamilton, Brooklyn",,Success,,"en:Fort Hamilton, Brooklyn",Fort Hamilton,,"{u'type': u'Point', u'coordinates': [-74.0331957, 40.6187154]}",,
New York City,node,158906829,-73.8599648,40.8147164,neighbourhood,Clason Point,,,,Q5127836,Success,Q5127836,,Clason Point,,"{u'type': u'Point', u'coordinates': [-73.8599648, 40.8147164]}",,
New York City,node,158906951,-73.9280556,40.6633333,neighbourhood,Rutland Plaza,,,,Q25893,Success,Q25893,,Rutland Plaza,,"{u'type': u'Point', u'coordinates': [-73.9280556, 40.6633333]}",,
New York City,node,158907371,-74.2832017,40.4917725,neighbourhood,South Amboy Junction,,,,Q572040,Success,Q572040,,South Amboy Junction,,"{u'type': u'Point', u'coordinates': [-74.2832017, 40.4917725]}",,
New York City,node,158907763,-74.1859776,40.6303813,neighbourhood,Old Place,,,,,No wikidata/wikipedia,,,Old Place,,"{u'type': u'Point', u'coordinates': [-74.1859776, 40.6303813]}",,
New York City,node,158908302,-73.8534682,40.8523224,neighbourhood,Morris Park,,,"en:Morris Park, Bronx",,Success,,"en:Morris Park, Bronx",Morris Park,,"{u'type': u'Point', u'coordinates': [-73.8534682, 40.8523224]}",,
New York City,node,158910289,-73.9982152,40.7192728,neighbourhood,Little Italy,,,,Q1865708,Success,Q1865708,,Little Italy,,"{u'type': u'Point', u'coordinates': [-73.9982152, 40.7192728]}",,
New York City,node,158913422,-73.9234706,40.7156581,neighbourhood,Linden Hill,,,,,Success,Q6552320,,Linden Hill,,"{u'type': u'Point', u'coordinates': [-73.9234706, 40.7156581]}",,
New York City,node,158915716,-73.8063889,40.8116667,neighbourhood,Silver Beach,,,,,Success,Q7515836,,Silver Beach,,"{u'type': u'Point', u'coordinates': [-73.8063889, 40.8116667]}",,
New York City,node,158918368,-73.8190231,40.6701035,neighbourhood,South Ozone Park,,,,Q59030,Success,Q59030,,South Ozone Park,,"{u'type': u'Point', u'coordinates': [-73.8190231, 40.6701035]}",,
New York City,node,158918828,-74.1801442,40.6409366,neighbourhood,Port Ivory,,,,Q7230712,Success,Q7230712,,Port Ivory,,"{u'type': u'Point', u'coordinates': [-74.1801442, 40.6409366]}",,
New York City,node,158919216,-73.8045781,40.7914903,neighbourhood,Beechhurst,,,,Q2893642,Success,Q2893642,,Beechhurst,,"{u'type': u'Point', u'coordinates': [-73.8045781, 40.7914903]}",,
New York City,node,158919369,-73.9037477,40.7745459,neighbourhood,Steinway,,,,,No wikidata/wikipedia,,,Steinway,,"{u'type': u'Point', u'coordinates': [-73.9037477, 40.7745459]}",,
New York City,node,158919378,-74.0145841,40.6339929,neighbourhood,Bay Ridge,,,,Q2892166,Success,Q2892166,,Bay Ridge,,"{u'type': u'Point', u'coordinates': [-74.0145841, 40.6339929]}",,
New York City,node,158919604,-74.2876465,40.4248294,neighbourhood,Cheesequake,,,,Q5089429,Success,Q5089429,,Cheesequake,,"{u'type': u'Point', u'coordinates': [-74.2876465, 40.4248294]}",,
New York City,node,248606480,-73.9684725,40.6778708,neighbourhood,Prospect Heights,,,,Q2159619,Success,Q2159619,,Prospect Heights,,"{u'type': u'Point', u'coordinates': [-73.9684725, 40.6778708]}",,
New York City,node,357644127,-73.9597222,40.7902778,suburb,Manhattan,,,en:Manhattan,,Success,,en:Manhattan,Manhattan,,"{u'type': u'Point', u'coordinates': [-73.9597222, 40.7902778]}",,
New York City,node,359285322,-73.4653983,41.0820412,neighbourhood,Boston Post Road Historic District,,,,,Success,Q4948032,,Boston Post Road Historic District,,"{u'type': u'Point', u'coordinates': [-73.4653983, 41.0820412]}",,
New York City,node,359285348,-73.1898528,41.1768217,neighbourhood,Bridgeport Downtown South Historic District,,,,,Success,Q4966588,,Bridgeport Downtown South Historic District,,"{u'type': u'Point', u'coordinates': [-73.1898528, 41.1768217]}",,
New York City,node,359285933,-73.1910835,41.1799413,neighbourhood,Golden Hill Historic District,,,,,No wikidata/wikipedia,,,Golden Hill Historic District,,"{u'type': u'Point', u'coordinates': [-73.1910835, 41.1799413]}",,
New York City,node,359287280,-73.1303872,41.1898192,neighbourhood,Stratford Center Historic District,,,,,Success,Q7621947,,Stratford Center Historic District,,"{u'type': u'Point', u'coordinates': [-73.1303872, 41.1898192]}",,
New York City,node,368043939,-73.9856941,40.7767919,neighbourhood,Lincoln Towers,,,en:Lincoln Towers,,Success,,en:Lincoln Towers,Lincoln Towers,,"{u'type': u'Point', u'coordinates': [-73.9856941, 40.7767919]}",,
New York City,node,380047831,-73.9753359,40.6997716,neighbourhood,Brooklyn Navy Yard,,,,,No wikidata/wikipedia,,,Brooklyn Navy Yard,,"{u'type': u'Point', u'coordinates': [-73.9753359, 40.6997716]}",,
New York City,node,418992826,-74.0980274,40.5979271,neighbourhood,Dongan Hills,,,,Q5295814,Success,Q5295814,,Dongan Hills,,"{u'type': u'Point', u'coordinates': [-74.0980274, 40.5979271]}",,
New York City,node,671308447,-74.1647811,41.0685196,neighbourhood,Ridge Gardens,,,,,No wikidata/wikipedia,,,Ridge Gardens,,"{u'type': u'Point', u'coordinates': [-74.1647811, 41.0685196]}",,
New York City,node,1705297068,-73.7964478,40.5900257,suburb,Arverne By The Sea,,,,Q62475,Success,Q62475,,Arverne By The Sea,,"{u'type': u'Point', u'coordinates': [-73.7964478, 40.5900257]}",,
New York City,node,1769896302,-73.9801423,40.757242,neighbourhood,Diamond District,,,en:Diamond District,,Success,,en:Diamond District,Diamond District,,"{u'type': u'Point', u'coordinates': [-73.9801423, 40.757242]}",,
New York City,node,2019020144,-73.9901167,40.7029052,neighbourhood,DUMBO,,,,Q1264951,Success,Q1264951,,DUMBO,,"{u'type': u'Point', u'coordinates': [-73.9901167, 40.7029052]}",,
New York City,node,2045637952,-73.7937063,40.5897739,neighbourhood,The Dunes,,,,,No wikidata/wikipedia,,,The Dunes,,"{u'type': u'Point', u'coordinates': [-73.7937063, 40.5897739]}",,
New York City,node,2045637954,-73.8040117,40.5893908,neighbourhood,Palmer's Landing,,,,,No wikidata/wikipedia,,,Palmer's Landing,,"{u'type': u'Point', u'coordinates': [-73.8040117, 40.5893908]}",,
New York City,node,2045637955,-73.7970057,40.5887512,neighbourhood,The Tides,,,,,No wikidata/wikipedia,,,The Tides,,"{u'type': u'Point', u'coordinates': [-73.7970057, 40.5887512]}",,
New York City,node,2045637956,-73.8012973,40.5879691,neighbourhood,The Sands,,,,,No wikidata/wikipedia,,,The Sands,,"{u'type': u'Point', u'coordinates': [-73.8012973, 40.5879691]}",,
New York City,node,2045637957,-73.8066888,40.5884292,neighbourhood,Ocean Breeze,,,,,Success,Q7075950,,Ocean Breeze,,"{u'type': u'Point', u'coordinates': [-73.8066888, 40.5884292]}",,
New York City,node,2095743704,-73.7989397,40.5888933,neighbourhood,The Breakers,,,,,No wikidata/wikipedia,,,The Breakers,,"{u'type': u'Point', u'coordinates': [-73.7989397, 40.5888933]}",,
New York City,node,2095767773,-73.7874734,40.5907289,neighbourhood,Arverne View,,,,Q62475,Success,Q62475,,Arverne View,,"{u'type': u'Point', u'coordinates': [-73.7874734, 40.5907289]}",,
New York City,node,2131546597,-73.8167015,40.5844026,suburb,Rockaway Beach,,,"en:Rockaway Beach, Queens",Q62289,Success,Q62289,"en:Rockaway Beach, Queens",Rockaway Beach,,"{u'type': u'Point', u'coordinates': [-73.8167015, 40.5844026]}",,
New York City,node,2212312369,-74.4267993,40.8549608,neighbourhood,Westgate Gardens,,,,,No wikidata/wikipedia,,,Westgate Gardens,,"{u'type': u'Point', u'coordinates': [-74.4267993, 40.8549608]}",,
New York City,node,2383763230,-72.9775623,41.3321709,neighbourhood,Amity,,,,,Success,Q4746956,,Amity,,"{u'type': u'Point', u'coordinates': [-72.9775623, 41.3321709]}",,
New York City,node,2383763231,-72.8942314,41.2922718,neighbourhood,Annex,,,,,No wikidata/wikipedia,,,Annex,,"{u'type': u'Point', u'coordinates': [-72.8942314, 41.2922718]}",,
New York City,node,2383763232,-72.9460944,41.3245035,neighbourhood,Beaver Hills,,,,,Success,Q4878090,,Beaver Hills,,"{u'type': u'Point', u'coordinates': [-72.9460944, 41.3245035]}",,
New York City,node,2383763233,-72.9351083,41.3187009,neighbourhood,Dixwell,,,,,Success,Q5285000,,Dixwell,,"{u'type': u'Point', u'coordinates': [-72.9351083, 41.3187009]}",,
New York City,node,2383763234,-72.9268224,41.308647,neighbourhood,Downtown,,,,,No wikidata/wikipedia,,,Downtown,,"{u'type': u'Point', u'coordinates': [-72.9268224, 41.308647]}",,
New York City,node,2383763235,-72.9384266,41.310657,neighbourhood,Dwight,,,,,No wikidata/wikipedia,,,Dwight,,"{u'type': u'Point', u'coordinates': [-72.9384266, 41.310657]}",,
New York City,node,2383763236,-72.9118443,41.3205912,neighbourhood,East Rock,,,,,Success,Q5329295,,East Rock,,"{u'type': u'Point', u'coordinates': [-72.9118443, 41.3205912]}",,
New York City,node,2383763237,-72.8993145,41.2693773,neighbourhood,East Shore,,,,,Success,Q5329347,,East Shore,,"{u'type': u'Point', u'coordinates': [-72.8993145, 41.2693773]}",,
New York City,node,2383763238,-72.9473196,41.3131039,neighbourhood,Edgewood,,,,,No wikidata/wikipedia,,,Edgewood,,"{u'type': u'Point', u'coordinates': [-72.9473196, 41.3131039]}",,
New York City,node,2383763239,-72.8787863,41.3086202,neighbourhood,Fair Haven Heights,,,,,Success,Q5429822,,Fair Haven Heights,,"{u'type': u'Point', u'coordinates': [-72.8787863, 41.3086202]}",,
New York City,node,2383763240,-72.9405325,41.2946484,neighbourhood,Hill,,,,,No wikidata/wikipedia,,,Hill,,"{u'type': u'Point', u'coordinates': [-72.9405325, 41.2946484]}",,
New York City,node,2383763241,-72.9223227,41.2946099,neighbourhood,Long Wharf,,,,,Success,Q6673403,,Long Wharf,,"{u'type': u'Point', u'coordinates': [-72.9223227, 41.2946099]}",,
New York City,node,2383763242,-72.9117341,41.3076038,neighbourhood,Mill River,,,,,Success,Q6858400,,Mill River,,"{u'type': u'Point', u'coordinates': [-72.9117341, 41.3076038]}",,
New York City,node,2383763243,-72.9345322,41.3298985,neighbourhood,Newhallville,,,,,No wikidata/wikipedia,,,Newhallville,,"{u'type': u'Point', u'coordinates': [-72.9345322, 41.3298985]}",,
New York City,node,2383763244,-72.9219523,41.3260516,neighbourhood,Prospect Hill,,,,,Success,Q7250759,,Prospect Hill,,"{u'type': u'Point', u'coordinates': [-72.9219523, 41.3260516]}",,
New York City,node,2383763245,-72.8750132,41.326245,neighbourhood,Quinnipiac Meadows,,,,,Success,Q7272311,,Quinnipiac Meadows,,"{u'type': u'Point', u'coordinates': [-72.8750132, 41.326245]}",,
New York City,node,2383763246,-72.9498605,41.3017796,neighbourhood,West River,,,,,No wikidata/wikipedia,,,West River,,"{u'type': u'Point', u'coordinates': [-72.9498605, 41.3017796]}",,
New York City,node,2383763247,-72.9611319,41.3433604,neighbourhood,West Rock,,,,,Success,Q7986387,,West Rock,,"{u'type': u'Point', u'coordinates': [-72.9611319, 41.3433604]}",,
New York City,node,2383763248,-72.9749056,41.3233414,neighbourhood,Westville,,,,,Success,Q7989778,,Westville,,"{u'type': u'Point', u'coordinates': [-72.9749056, 41.3233414]}",,
New York City,node,2383763249,-72.9163465,41.3043399,neighbourhood,Wooster Square,,,,,Success,Q14715158,,Wooster Square,,"{u'type': u'Point', u'coordinates': [-72.9163465, 41.3043399]}",,
New York City,node,2510992904,-74.0019197,40.6872869,neighbourhood,Columbia Street Waterfront District,,,,Q16950150,Success,Q16950150,,Columbia Street Waterfront District,,"{u'type': u'Point', u'coordinates': [-74.0019197, 40.6872869]}",,
